38.743	35.486	3.257	2.861
38.743	35.387	3.356	2.322
38.743	35.255	3.487	2.866
38.743	35.584	3.158	3.025
38.743	35.124	3.619	2.190
38.743	35.387	3.356	3.522
38.743	35.157	3.586	2.450
38.743	35.222	3.520	3.227
38.743	35.354	3.389	2.830
38.743	35.255	3.487	2.630
38.743	35.617	3.126	2.987
38.743	35.321	3.422	2.124
38.743	35.321	3.422	3.151
38.743	35.650	3.093	2.812
38.743	35.584	3.158	2.128
38.743	35.847	2.895	2.644
38.743	35.551	1.014	0.000
36.565	35.453	1.113	0.912
36.565	35.880	0.685	0.790
36.565	35.486	1.080	0.000
36.565	35.584	0.981	1.099
36.565	35.518	1.047	0.442
36.565	35.486	1.080	0.689
36.565	35.617	0.948	0.684
36.565	35.518	1.047	0.373
36.565	35.453	1.113	0.729
36.565	35.749	0.817	0.753
36.565	35.584	0.981	0.063
36.565	35.617	0.948	0.744
36.565	35.551	1.014	0.487
36.565	35.716	0.850	0.659
36.565	35.716	0.850	0.244
36.565	35.749	0.817	0.432
36.565	35.683	0.882	0.365
36.565	35.683	0.882	0.538
36.565	35.683	0.882	0.462
36.565	35.716	0.850	0.462
36.565	35.946	0.619	0.394
36.565	36.209	0.356	0.000
36.565	35.749	0.817	0.000
36.565	35.782	0.784	0.929
36.565	35.979	0.586	0.331
36.565	35.617	0.948	0.000
36.565	35.716	0.850	0.938
36.565	35.814	0.751	0.318
36.565	35.650	0.915	0.225
36.565	35.650	0.915	0.682
36.565	35.913	0.652	0.493
36.565	36.078	0.488	0.000
36.565	35.814	0.751	0.000
36.565	35.814	0.751	0.642
36.565	35.946	0.619	0.339
36.565	35.749	0.817	0.065
36.565	36.012	0.554	0.627
36.565	35.880	0.685	0.000
36.565	35.946	0.619	0.428
36.565	35.913	0.652	0.143
36.565	36.176	0.389	0.284
36.565	35.979	0.586	0.000
36.565	35.782	0.784	0.412
36.565	35.782	0.784	0.596
36.565	36.209	0.356	0.367
36.565	35.847	0.718	0.000
36.565	35.814	0.751	0.724
36.565	35.749	0.817	0.377
36.565	35.979	0.586	0.473
36.565	35.946	0.619	0.000
36.565	36.012	0.554	0.255
36.565	35.847	0.718	0.082
36.565	35.847	0.718	0.496
36.565	36.012	0.554	0.308
36.565	36.045	0.521	0.000
36.565	36.242	0.323	0.088
36.565	35.782	0.784	0.000
36.565	36.078	0.488	0.896
36.565	35.716	0.850	0.000
36.565	35.946	0.619	0.843
36.565	35.716	0.850	0.000
36.565	35.782	0.784	0.693
36.565	35.749	0.817	0.295
36.565	35.847	0.718	0.437
36.565	35.814	0.751	0.197
36.565	36.143	0.422	0.377
36.565	36.045	0.521	0.000
36.565	35.913	0.652	0.239
36.565	36.341	0.225	0.399
36.565	36.472	0.093	0.000
36.565	36.078	0.488	0.000
36.565	36.045	0.521	0.547
36.565	36.143	0.422	0.160
36.565	35.946	0.619	0.000
36.565	35.979	0.586	0.442
36.565	35.782	0.784	0.148
36.565	35.979	0.586	0.594
36.565	36.176	0.389	0.000
36.565	36.078	0.488	0.000
36.565	36.110	0.455	0.209
36.565	36.012	0.554	0.026
36.565	36.341	0.225	0.267
36.565	36.012	0.554	0.000
36.565	36.308	0.258	0.532
36.565	36.078	0.488	0.000
36.565	36.012	0.554	0.356
36.565	36.045	0.521	0.231
36.565	35.979	0.586	0.085
36.565	36.045	0.521	0.261
36.565	36.143	0.422	0.049
36.565	36.242	0.323	0.000
36.565	36.209	0.356	0.000
36.565	35.979	0.586	0.010
36.565	36.110	0.455	0.449
36.565	36.012	0.554	0.000
36.565	36.012	0.554	0.267
36.565	36.078	0.488	0.156
36.565	35.979	0.586	0.018
36.565	36.341	0.225	0.299
36.565	36.110	0.455	0.000
36.565	36.012	-4.712	0.000
31.300	36.045	-4.745	0.000
31.300	35.847	-4.547	0.000
31.300	36.045	-4.745	0.000
31.300	35.979	-4.679	0.000
31.300	35.814	-4.515	0.000
31.300	35.650	-4.350	0.000
31.300	35.617	-4.317	0.000
31.300	36.045	-4.745	0.000
31.300	35.551	-4.251	0.000
31.300	35.518	-4.219	0.000
31.300	35.650	-4.350	0.000
31.300	35.486	-4.186	0.000
31.300	35.453	-4.153	0.000
31.300	35.486	-4.186	0.000
31.300	35.453	-4.153	0.000
31.300	35.584	-4.284	0.000
31.300	35.288	-3.988	0.000
31.300	35.420	-4.120	0.000
31.300	35.387	-4.087	0.000
31.300	35.025	-3.725	0.000
31.300	35.091	-3.791	0.000
31.300	34.992	-3.692	0.000
31.300	35.058	-3.758	0.000
31.300	35.058	-3.758	0.000
31.300	34.992	-3.692	0.000
31.300	34.828	-3.528	0.000
31.300	34.828	-3.528	0.000
31.300	34.959	-3.659	0.000
31.300	34.926	-3.626	0.000
31.300	35.091	-3.791	0.000
31.300	34.696	-3.396	0.000
31.300	34.696	-3.396	0.000
31.300	34.696	-3.396	0.000
31.300	34.663	-3.363	0.000
31.300	34.630	-3.330	0.000
31.300	34.926	-3.626	0.000
31.300	34.630	-3.330	0.000
31.300	34.630	-3.330	0.000
31.300	34.598	-3.298	0.000
31.300	34.565	-3.265	0.000
31.300	34.598	-3.298	0.000
31.300	34.598	-3.298	0.000
31.300	34.400	-3.100	0.000
31.300	34.400	-3.100	0.000
31.300	34.400	-3.100	0.000
31.300	34.367	-3.067	0.000
31.300	34.269	-2.969	0.000
31.300	34.269	-2.969	0.000
31.300	34.433	-3.133	0.000
31.300	34.269	-2.969	0.000
31.300	34.269	-2.969	0.000
31.300	34.302	-3.002	0.000
31.300	34.203	-2.903	0.000
31.300	34.104	-2.804	0.000
31.300	34.137	-2.837	0.000
31.300	34.170	-2.870	0.000
31.300	34.104	-2.804	0.000
31.300	34.071	-2.771	0.000
31.300	34.005	-2.706	0.000
31.300	34.071	-2.771	0.000
31.300	34.005	-2.706	0.000
31.300	34.334	-3.034	0.000
31.300	34.269	-2.969	0.000
31.300	34.170	-2.870	0.000
31.300	34.269	-2.969	0.000
31.300	33.808	-2.508	0.000
31.300	34.005	-2.706	0.000
31.300	34.038	-2.738	0.000
31.300	34.071	-2.771	0.000
31.300	33.808	-2.508	0.000
31.300	33.808	-2.508	0.000
31.300	33.742	-2.442	0.000
31.300	33.775	-2.475	0.000
31.300	33.973	-2.673	0.000
31.300	33.677	-2.377	0.000
31.300	34.005	-2.706	0.000
31.300	33.644	-2.344	0.000
31.300	33.709	-2.410	0.000
31.300	33.677	-2.377	0.000
31.300	33.611	-2.311	0.000
31.300	33.677	-2.377	0.000
31.300	33.907	-2.607	0.000
31.300	33.545	-2.245	0.000
31.300	33.677	-2.377	0.000
31.300	33.611	-2.311	0.000
31.300	33.479	-2.179	0.000
31.300	33.841	-2.541	0.000
31.300	33.479	-2.179	0.000
31.300	33.446	-2.146	0.000
31.300	33.479	-2.179	0.000
31.300	33.479	-2.179	0.000
31.300	33.381	-2.081	0.000
31.300	33.512	-2.212	0.000
31.300	33.742	-2.442	0.000
31.300	33.348	-2.048	0.000
31.300	33.512	-2.212	0.000
31.300	33.446	-2.146	0.000
31.300	33.381	-2.081	0.000
31.300	33.413	-2.114	0.000
31.300	33.578	-2.278	0.000
31.300	33.578	4.136	3.405
37.714	33.446	4.268	3.526
37.714	33.282	4.432	3.763
37.714	33.446	4.268	3.952
37.714	33.611	4.104	3.423
37.714	33.578	4.136	3.272
37.714	33.611	4.104	3.530
37.714	33.808	3.906	3.423
37.714	33.775	3.939	3.050
37.714	34.203	3.511	3.345
37.714	33.973	3.742	2.420
37.714	34.071	3.643	3.386
37.714	34.038	3.676	2.918
37.714	34.203	3.511	3.096
37.714	34.137	3.577	2.719
37.714	34.269	3.446	3.044
37.714	34.367	3.347	2.696
37.714	34.302	3.413	2.641
37.714	34.400	3.314	2.891
37.714	34.532	3.183	2.610
37.714	34.926	2.788	2.449
37.714	34.762	2.952	1.782
37.714	34.663	3.051	2.575
37.714	34.630	3.084	2.590
37.714	34.762	2.952	2.543
37.714	34.762	2.952	2.233
37.714	35.190	2.525	2.385
37.714	34.861	2.854	1.499
37.714	35.091	2.623	2.670
37.714	35.157	2.558	1.815
37.714	34.992	2.722	1.940
37.714	35.354	2.360	2.358
37.714	35.124	2.591	1.418
37.714	35.190	2.525	2.310
37.714	35.222	2.492	1.911
37.714	35.124	2.591	1.915
37.714	35.551	2.163	2.159
37.714	35.321	2.393	1.159
37.714	35.321	2.393	2.127
37.714	35.486	2.229	1.863
37.714	35.486	2.229	1.519
37.714	35.518	2.196	1.710
37.714	35.584	2.130	1.641
37.714	35.650	2.064	1.541
37.714	35.650	2.064	1.481
37.714	35.782	1.933	1.556
37.714	35.782	1.933	1.282
37.714	35.749	1.966	1.433
37.714	35.913	1.801	1.501
37.714	36.078	1.637	1.121
37.714	35.979	1.735	0.969
37.714	36.176	1.538	1.362
37.714	35.880	1.834	0.839
37.714	35.979	1.735	1.678
37.714	35.979	1.735	1.134
37.714	36.045	1.670	1.246
37.714	36.505	1.209	1.112
37.714	36.143	1.571	0.232
37.714	36.439	1.275	1.510
37.714	36.110	1.604	0.481
37.714	36.110	1.604	1.499
37.714	36.374	1.341	1.124
37.714	36.538	1.176	0.577
37.714	36.406	1.308	0.540
37.714	36.242	1.472	1.001
37.714	36.439	1.275	1.189
37.714	36.439	1.275	0.591
37.714	36.834	0.880	0.818
37.714	36.406	1.308	0.001
37.714	36.801	0.913	1.338
37.714	36.571	1.143	0.030
37.714	36.933	0.782	0.957
37.714	36.637	1.078	0.000
37.714	36.834	0.880	0.971
37.714	36.637	1.078	0.225
37.714	36.768	0.946	0.857
37.714	36.933	0.782	0.361
37.714	36.703	1.012	0.169
37.714	36.768	0.946	0.836
37.714	36.768	0.946	0.435
37.714	36.735	0.979	0.509
37.714	36.999	0.716	0.579
37.714	36.768	0.946	0.000
37.714	36.735	0.979	0.774
37.714	36.801	0.913	0.579
37.714	36.735	0.979	0.403
37.714	36.735	0.979	0.616
37.714	37.229	0.486	0.541
37.714	36.966	0.749	0.000
37.714	36.933	0.782	0.629
37.714	36.834	0.880	0.396
37.714	36.834	0.880	0.559
37.714	37.163	0.551	0.448
37.714	36.966	0.749	0.000
37.714	37.295	0.420	0.553
37.714	36.966	0.749	0.000
37.714	36.999	0.716	0.702
37.714	36.768	0.946	0.258
37.714	36.867	0.847	0.771
37.714	37.262	0.453	0.305
37.714	36.834	0.880	0.000
37.714	36.834	-4.221	0.000
32.613	36.867	-4.254	0.000
32.613	36.900	-4.287	0.000
32.613	37.031	-4.419	0.000
32.613	36.999	-4.386	0.000
32.613	36.670	-4.057	0.000
32.613	36.472	-3.860	0.000
32.613	36.472	-3.860	0.000
32.613	36.439	-3.827	0.000
32.613	36.637	-4.024	0.000
32.613	36.308	-3.695	0.000
32.613	36.143	-3.531	0.000
32.613	36.505	-3.892	0.000
32.613	36.209	-3.596	0.000
32.613	36.176	-3.564	0.000
32.613	36.143	-3.531	0.000
32.613	36.110	-3.498	0.000
32.613	36.045	-3.432	0.000
32.613	36.012	-3.399	0.000
32.613	36.308	-3.695	0.000
32.613	35.979	-3.366	0.000
32.613	35.913	-3.300	0.000
32.613	35.782	-3.169	0.000
32.613	35.979	-3.366	0.000
32.613	35.946	-3.333	0.000
32.613	35.551	-2.939	0.000
32.613	35.617	-3.004	0.000
32.613	35.650	-3.037	0.000
32.613	35.847	-3.235	0.000
32.613	35.683	-3.070	0.000
32.613	35.683	-3.070	0.000
32.613	35.650	-3.037	0.000
32.613	35.420	-2.807	0.000
32.613	35.551	-2.939	0.000
32.613	35.518	-2.906	0.000
32.613	35.716	-3.103	0.000
32.613	35.650	-3.037	0.000
32.613	35.321	-2.708	0.000
32.613	35.420	-2.807	0.000
32.613	35.222	-2.610	0.000
32.613	35.321	-2.708	0.000
32.613	35.190	-2.577	0.000
32.613	35.222	-2.610	0.000
32.613	35.190	-2.577	0.000
32.613	35.190	-2.577	0.000
32.613	35.124	-2.511	0.000
32.613	35.157	-2.544	0.000
32.613	35.124	-2.511	0.000
32.613	34.894	-2.281	0.000
32.613	34.926	-2.314	0.000
32.613	35.222	-2.610	0.000
32.613	34.959	-2.347	0.000
32.613	34.992	-2.379	0.000
32.613	34.828	-2.215	0.000
32.613	34.959	-2.347	0.000
32.613	34.795	-2.182	0.000
32.613	34.729	-2.116	0.000
32.613	34.762	-2.149	0.000
32.613	34.795	-2.182	0.000
32.613	34.828	-2.215	0.000
32.613	34.729	-2.116	0.000
32.613	34.630	-2.018	0.000
32.613	34.630	-2.018	0.000
32.613	34.598	-1.985	0.000
32.613	34.630	-2.018	0.000
32.613	34.598	-1.985	0.000
32.613	34.861	-2.248	0.000
32.613	34.729	-2.116	0.000
32.613	34.894	-2.281	0.000
32.613	34.433	-1.820	0.000
32.613	34.959	-2.347	0.000
32.613	34.499	-1.886	0.000
32.613	34.433	-1.820	0.000
32.613	34.499	-1.886	0.000
32.613	34.433	-1.820	0.000
32.613	34.466	-1.853	0.000
32.613	34.367	-1.755	0.000
32.613	34.466	-1.853	0.000
32.613	34.334	-1.722	0.000
32.613	34.466	-1.853	0.000
32.613	34.367	-1.755	0.000
32.613	34.334	-1.722	0.000
32.613	34.236	-1.623	0.000
32.613	34.334	-1.722	0.000
32.613	34.334	-1.722	0.000
32.613	34.367	-1.755	0.000
32.613	34.203	-1.590	0.000
32.613	34.104	-1.491	0.000
32.613	34.236	-1.623	0.000
32.613	34.203	-1.590	0.000
32.613	34.400	-1.787	0.000
32.613	34.137	-1.524	0.000
32.613	34.071	-1.459	0.000
32.613	33.973	-1.360	0.000
32.613	34.170	-1.557	0.000
32.613	34.400	-1.787	0.000
32.613	33.973	-1.360	0.000
32.613	34.005	-1.393	0.000
32.613	34.367	-1.755	0.000
32.613	34.400	-1.787	0.000
32.613	34.038	-1.426	0.000
32.613	34.005	0.919	0.934
34.925	33.940	0.985	0.561
34.925	34.203	0.722	0.646
34.925	34.137	0.788	0.028
34.925	34.170	0.755	0.467
34.925	34.302	0.623	0.323
34.925	34.598	0.327	0.087
34.925	34.598	0.327	0.000
34.925	34.894	0.031	0.000
34.925	34.532	0.393	0.000
34.925	34.532	0.393	0.436
34.925	34.433	0.492	0.021
34.925	34.565	0.360	0.224
34.925	34.499	0.426	0.000
34.925	34.663	0.262	0.128
34.925	34.630	0.294	0.000
34.925	34.663	0.262	0.000
34.925	34.598	0.327	0.000
34.925	34.565	0.360	0.035
34.925	34.696	0.229	0.028
34.925	34.630	0.294	0.000
34.925	34.696	0.229	0.005
34.925	34.795	0.130	0.000
34.925	34.795	0.130	0.000
34.925	34.696	0.229	0.000
34.925	34.630	0.294	0.000
34.925	34.696	0.229	0.004
34.925	34.565	0.360	0.000
34.925	35.025	-0.100	0.141
34.925	34.565	0.360	0.000
34.925	34.828	0.097	0.518
34.925	34.762	0.163	0.000
34.925	34.630	0.294	0.000
34.925	35.091	-0.166	0.081
34.925	34.696	0.229	0.000
34.925	34.630	0.294	0.320
34.925	34.696	0.229	0.005
34.925	35.091	-0.166	0.000
34.925	34.861	0.064	0.000
34.925	34.828	0.097	0.000
34.925	34.696	0.229	0.000
34.925	34.795	0.130	0.016
34.925	34.894	0.031	0.000
34.925	34.828	0.097	0.000
34.925	34.729	0.196	0.000
34.925	34.729	0.196	0.000
34.925	34.696	0.229	0.000
34.925	34.696	0.229	0.000
34.925	34.630	0.294	0.000
34.925	34.466	0.459	0.004
34.925	34.696	0.229	0.270
34.925	34.663	0.262	0.000
34.925	34.729	0.196	0.000
34.925	35.058	-0.133	0.000
34.925	34.926	-0.002	0.000
34.925	34.499	0.426	0.000
34.925	34.795	0.130	0.541
34.925	34.894	0.031	0.000
34.925	34.762	0.163	0.000
34.925	34.565	0.360	0.000
34.925	34.762	0.163	0.216
34.925	34.532	0.393	0.000
34.925	34.499	0.426	0.284
34.925	34.532	0.393	0.090
34.925	34.565	0.360	0.000
34.925	34.466	0.459	0.000
34.925	34.598	0.327	0.196
34.925	34.630	0.294	0.000
34.925	34.598	0.327	0.000
34.925	34.992	-0.067	0.000
34.925	34.630	0.294	0.000
34.925	34.663	0.262	0.344
34.925	34.630	0.294	0.000
34.925	34.565	0.360	0.000
34.925	34.696	0.229	0.066
34.925	34.532	0.393	0.000
34.925	34.532	0.393	0.210
34.925	34.696	0.229	0.021
34.925	34.663	0.262	0.000
34.925	35.124	-0.199	0.000
34.925	34.861	0.064	0.000
34.925	34.729	0.196	0.017
34.925	34.663	0.262	0.000
34.925	34.762	0.163	0.000
34.925	34.565	0.360	0.000
34.925	34.598	0.327	0.216
34.925	34.663	0.262	0.000
34.925	34.598	0.327	0.000
34.925	34.565	0.360	0.036
34.925	34.663	0.262	0.028
34.925	34.729	0.196	0.000
34.925	34.795	0.130	0.000
34.925	34.729	0.196	0.000
34.925	34.630	0.294	0.000
34.925	34.630	0.294	0.042
34.925	34.729	0.196	0.000
34.925	34.828	0.097	0.000
34.925	34.696	0.229	0.000
34.925	34.663	0.262	0.019
34.925	34.762	0.163	0.000
34.925	34.598	0.327	0.000
34.925	34.696	-4.638	0.000
30.058	34.565	-4.507	0.000
30.058	34.696	-4.638	0.000
30.058	34.630	-4.572	0.000
30.058	34.466	-4.408	0.000
30.058	34.499	-4.441	0.000
30.058	34.433	-4.375	0.000
30.058	34.729	-4.671	0.000
30.058	34.302	-4.244	0.000
30.058	34.729	-4.671	0.000
30.058	34.466	-4.408	0.000
30.058	34.334	-4.276	0.000
30.058	34.269	-4.211	0.000
30.058	34.269	-4.211	0.000
30.058	34.269	-4.211	0.000
30.058	34.565	-4.507	0.000
30.058	34.137	-4.079	0.000
30.058	34.236	-4.178	0.000
30.058	34.236	-4.178	0.000
30.058	34.269	-4.211	0.000
30.058	34.203	-4.145	0.000
30.058	34.269	-4.211	0.000
30.058	34.170	-4.112	0.000
30.058	34.170	-4.112	0.000
30.058	34.038	-3.980	0.000
30.058	34.203	-4.145	0.000
30.058	33.973	-3.915	0.000
30.058	33.907	-3.849	0.000
30.058	34.269	-4.211	0.000
30.058	34.005	-3.948	0.000
30.058	34.071	-4.013	0.000
30.058	34.269	-4.211	0.000
30.058	34.071	-4.013	0.000
30.058	34.005	-3.948	0.000
30.058	34.071	-4.013	0.000
30.058	34.137	-4.079	0.000
30.058	33.841	-3.783	0.000
30.058	33.808	-3.750	0.000
30.058	34.005	-3.948	0.000
30.058	34.005	-3.948	0.000
30.058	33.775	-3.717	0.000
30.058	34.137	-4.079	0.000
30.058	33.907	-3.849	0.000
30.058	33.874	-3.816	0.000
30.058	33.742	-3.684	0.000
30.058	33.808	-3.750	0.000
30.058	33.841	-3.783	0.000
30.058	33.709	-3.651	0.000
30.058	33.611	-3.553	0.000
30.058	33.907	-3.849	0.000
30.058	33.775	-3.717	0.000
30.058	33.775	-3.717	0.000
30.058	33.709	-3.651	0.000
30.058	33.677	-3.619	0.000
30.058	33.611	-3.553	0.000
30.058	34.038	-3.980	0.000
30.058	33.677	-3.619	0.000
30.058	33.611	-3.553	0.000
30.058	33.874	-3.816	0.000
30.058	33.709	-3.651	0.000
30.058	33.578	-3.520	0.000
30.058	33.545	-3.487	0.000
30.058	33.644	-3.586	0.000
30.058	33.874	-3.816	0.000
30.058	33.742	-3.684	0.000
30.058	33.446	-3.388	0.000
30.058	33.512	-3.454	0.000
30.058	33.413	-3.355	0.000
30.058	33.578	-3.520	0.000
30.058	33.348	-3.290	0.000
30.058	33.348	-3.290	0.000
30.058	33.775	-3.717	0.000
30.058	33.446	-3.388	0.000
30.058	33.479	-3.421	0.000
30.058	33.775	-3.717	0.000
30.058	33.348	-3.290	0.000
30.058	33.315	-3.257	0.000
30.058	33.644	-3.586	0.000
30.058	33.381	-3.323	0.000
30.058	33.413	-3.355	0.000
30.058	33.677	-3.619	0.000
30.058	33.611	-3.553	0.000
30.058	33.677	-3.619	0.000
30.058	33.446	-3.388	0.000
30.058	33.578	-3.520	0.000
30.058	33.150	-3.092	0.000
30.058	33.578	-3.520	0.000
30.058	33.315	-3.257	0.000
30.058	33.348	-3.290	0.000
30.058	33.282	-3.224	0.000
30.058	33.150	-3.092	0.000
30.058	33.249	-3.191	0.000
30.058	33.183	-3.125	0.000
30.058	33.183	-3.125	0.000
30.058	33.282	-3.224	0.000
30.058	33.446	-3.388	0.000
30.058	33.479	-3.421	0.000
30.058	33.216	-3.158	0.000
30.058	33.117	-3.059	0.000
30.058	33.216	-3.158	0.000
30.058	33.150	-3.092	0.000
30.058	33.150	5.677	5.133
38.827	33.183	5.644	4.966
38.827	33.315	5.513	4.847
38.827	33.282	5.545	4.614
38.827	33.512	5.315	4.833
38.827	33.545	5.282	4.318
38.827	33.644	5.184	4.513
38.827	33.644	5.184	4.346
38.827	33.907	4.921	4.458
38.827	33.940	4.888	3.912
38.827	34.236	4.592	4.145
38.827	33.940	4.888	3.569
38.827	34.269	4.559	4.520
38.827	34.236	4.592	3.498
38.827	34.598	4.230	3.942
38.827	34.433	4.394	3.156
38.827	34.663	4.164	3.909
38.827	34.466	4.361	3.244
38.827	34.466	4.361	3.914
38.827	34.663	4.164	3.689
38.827	34.598	4.230	3.278
38.827	34.598	4.230	3.642
38.827	34.762	4.065	3.567
38.827	34.959	3.868	3.225
38.827	34.795	4.033	3.005
38.827	35.091	3.736	3.572
38.827	34.926	3.901	2.768
38.827	35.025	3.802	3.447
38.827	34.992	3.835	3.055
38.827	35.058	3.769	3.234
38.827	35.124	3.704	3.062
38.827	35.124	3.704	3.000
38.827	35.058	3.769	3.076
38.827	35.091	3.736	3.211
38.827	35.157	3.671	3.067
38.827	35.255	3.572	2.969
38.827	35.584	3.243	2.840
38.827	35.354	3.473	2.271
38.827	35.551	3.276	3.125
38.827	35.518	3.309	2.451
38.827	35.551	3.276	2.743
38.827	35.683	3.144	2.639
38.827	35.584	3.243	2.403
38.827	35.814	3.013	2.758
38.827	35.683	3.144	2.168
38.827	36.143	2.684	2.703
38.827	36.110	2.717	1.599
38.827	35.847	2.980	2.193
